Category URL,Category Name,Extract Schedule (UTC),Transform Schedule (UTC),Extract Item Schedule (UTC),Transform Item Schedule (UTC),Extract Container Name,Extract Cron Schedule,Transform Container Name,Transform Cron Schedule,Extract Item Container Name,Extract Item Cron Schedule,Transform Item Container Name,Transform Item Cron Schedule
https://www.tokopedia.com/p/rumah-tangga/taman,Sim Card & Wifi Internasional,16:45,17:45,7:00,12:00,tkp-ext-taman,45 16 * * *,tkp-tfm-taman,45 17 * * *,tkp-ext-taman-item,0 7 * * *,tkp-tfm-taman-item,0 12 * * *
https://www.tokopedia.com/p/rumah-tangga/tempat-penyimpanan,Tiket Atraksi,1:05,2:05,7:30,12:30,tkp-ext-tempat-penyimpanan,5 1 * * *,tkp-tfm-tempat-penyimpanan,5 2 * * *,tkp-ext-tempat-penyimpanan-item,30 7 * * *,tkp-tfm-tempat-penyimpanan-item,30 12 * * *
https://www.tokopedia.com/p/rumah-tangga/travel,Tiket Transportasi,1:20,2:20,8:00,13:00,tkp-ext-travel,20 1 * * *,tkp-tfm-travel,20 2 * * *,tkp-ext-travel-item,0 8 * * *,tkp-tfm-travel-item,0 13 * * *
https://www.tokopedia.com/p/tiket-travel-voucher/dokumen-perjalanan,Voucher Travel,1:50,2:50,8:30,13:30,tkp-ext-dokumen-perjalanan,50 1 * * *,tkp-tfm-dokumen-perjalanan,50 2 * * *,tkp-ext-dokumen-perjalanan-item,30 8 * * *,tkp-tfm-dokumen-perjalanan-item,30 13 * * *
https://www.tokopedia.com/p/tiket-travel-voucher/paket-tur,Aksesoris Pengantin Pria,0:30,1:30,9:00,14:00,tkp-ext-paket-tur,30 0 * * *,tkp-tfm-paket-tur,30 1 * * *,tkp-ext-paket-tur-item,0 9 * * *,tkp-tfm-paket-tur-item,0 14 * * *
https://www.tokopedia.com/p/tiket-travel-voucher/sim-card-wifi-internasional,Bridal & Sanggar,3:15,4:15,9:30,14:30,tkp-ext-sim-card-wifi-internasional,15 3 * * *,tkp-tfm-sim-card-wifi-internasional,15 4 * * *,tkp-ext-sim-card-wifi-internasional-item,30 9 * * *,tkp-tfm-sim-card-wifi-internasional-item,30 14 * * *
https://www.tokopedia.com/p/tiket-travel-voucher/tiket-atraksi,Decoration,4:15,5:15,10:00,15:00,tkp-ext-tiket-atraksi,15 4 * * *,tkp-tfm-tiket-atraksi,15 5 * * *,tkp-ext-tiket-atraksi-item,0 10 * * *,tkp-tfm-tiket-atraksi-item,0 15 * * *
https://www.tokopedia.com/p/tiket-travel-voucher/tiket-transportasi,Entertainment,5:00,6:00,10:30,15:30,tkp-ext-tiket-transportasi,0 5 * * *,tkp-tfm-tiket-transportasi,0 6 * * *,tkp-ext-tiket-transportasi-item,30 10 * * *,tkp-tfm-tiket-transportasi-item,30 15 * * *
https://www.tokopedia.com/p/tiket-travel-voucher/voucher-fisik,Gaun & Pakaian Wanita,5:30,6:30,11:00,16:00,tkp-ext-voucher-fisik,30 5 * * *,tkp-tfm-voucher-fisik,30 6 * * *,tkp-ext-voucher-fisik-item,0 11 * * *,tkp-tfm-voucher-fisik-item,0 16 * * *
https://www.tokopedia.com/p/wedding-makanan-minuman,,,,,,,,,,,,,
https://www.tokopedia.com/p/wedding/aksesoris-pengantin-pria,Jas & Pakaian Pria,6:30,7:30,0:30,0:30,tkp-ext-aksesoris-pengantin-pria,30 6 * * *,tkp-tfm-aksesoris-pengantin-pria,30 7 * * *,tkp-ext-aksesoris-pengantin-pria-item,30 0 * * *,tkp-tfm-aksesoris-pengantin-pria-item,30 0 * * *
https://www.tokopedia.com/p/wedding/bridal-sanggar,Jasa Pernikahan Lainnya,6:45,7:45,1:00,1:00,tkp-ext-bridal-sanggar,45 6 * * *,tkp-tfm-bridal-sanggar,45 7 * * *,tkp-ext-bridal-sanggar-item,0 1 * * *,tkp-tfm-bridal-sanggar-item,0 1 * * *
https://www.tokopedia.com/p/wedding/decoration,"Kecantikan, Hair & Makeup",7:30,8:30,1:30,1:30,tkp-ext-decoration,30 7 * * *,tkp-tfm-decoration,30 8 * * *,tkp-ext-decoration-item,30 1 * * *,tkp-tfm-decoration-item,30 1 * * *
https://www.tokopedia.com/p/wedding/entertainment,Makanan & Minuman Pernikahan,9:30,10:30,2:00,2:00,tkp-ext-entertainment,30 9 * * *,tkp-tfm-entertainment,30 10 * * *,tkp-ext-entertainment-item,0 2 * * *,tkp-tfm-entertainment-item,0 2 * * *
https://www.tokopedia.com/p/wedding/gaun-pakaian-wanita,Paket Lengkap,12:00,13:00,2:30,2:30,tkp-ext-gaun-pakaian-wanita,0 12 * * *,tkp-tfm-gaun-pakaian-wanita,0 13 * * *,tkp-ext-gaun-pakaian-wanita-item,30 2 * * *,tkp-tfm-gaun-pakaian-wanita-item,30 2 * * *
https://www.tokopedia.com/p/wedding/jas-pakaian-pria,Perhiasan & Aksesori,14:00,15:00,3:00,3:00,tkp-ext-jas-pakaian-pria,0 14 * * *,tkp-tfm-jas-pakaian-pria,0 15 * * *,tkp-ext-jas-pakaian-pria-item,0 3 * * *,tkp-tfm-jas-pakaian-pria-item,0 3 * * *
https://www.tokopedia.com/p/wedding/jasa-pernikahan-lainnya,Photography & Videography,15:15,16:15,3:30,3:30,tkp-ext-jasa-pernikahan-lainnya,15 15 * * *,tkp-tfm-jasa-pernikahan-lainnya,15 16 * * *,tkp-ext-jasa-pernikahan-lainnya-item,30 3 * * *,tkp-tfm-jasa-pernikahan-lainnya-item,30 3 * * *
